,key1,key2,score
6830,journals/prl/liss07,conf/icic/fangs07,0.63221544
6831,conf/vlsi/drechslerd03,conf/icassp/shih09,0.3218642
6832,conf/apweb/yanjllh08,conf/cars/wanglahl04,0.365927
6833,journals/ieicet/al-khaffafts09,journals/ibmrd/hunterscg05,0.2027739
6834,conf/www/zhangwty10,conf/semweb/trancrs07,0.46043426
6835,conf/hicss/jennexo02a,conf/hicss/jennexsc07a,0.28741834
6836,conf/icb/liul09,conf/lsms/taolp07,0.87615865
6837,conf/icpr/liuxyd06,conf/icpr/xielyd06,0.999726
6838,journals/jaciii/kostovnto07,conf/ershov/shilovg03,0.25724423
6839,conf/dsmml/lawrencepj04,conf/eccb/gaohrl08,0.7461959
6840,conf/icann/dolenkogps09,conf/icann/dolenkoops05,0.8995224
6841,conf/hicss/sundaresan97,conf/www/luzs09,0.2657199
6842,journals/pc/dubitzkymgrs04,conf/pdpta/mazzatortabsrmdskpbd04,0.99624044
6843,conf/icic/zhanglyc08,journals/siamsc/chanc08,0.8541247
6844,journals/complexity/salzbergs04,journals/alife/salzbergas06,0.9996036
6845,journals/bioinformatics/nettletonrr08,conf/wise/bindingbh00,0.2554585
6846,conf/its/collins96,journals/lre/anane01,0.26432794
6847,journals/cgf/wengsbz08,conf/alt/carageazbph05,0.22558135
6848,journals/tcad/entrena-arrontesc95,conf/dft/garcia-valderasclge07,0.27104548
6849,conf/hci/heiderk07,conf/percom/burghardtrhgk08,0.9805329
6850,conf/woa/sacilempb00,conf/woa/montaldosb01,0.9991854
6851,conf/ifip1-7/shiba04,reference/crypt/adams05l,0.2604616
6852,journals/dcg/toth86,journals/dm/toth86,0.9997547
6853,journals/informs/cookrss93,conf/rsp/michalisid09,0.5225063
6854,conf/icde/wangxlw08,conf/ipccc/thailw07,0.5071926
6855,conf/dna/majumderslr06,conf/dna/yinstr05,0.9925321
6856,conf/iwann/linares-barrancopgjrjc09,conf/iscas/paz-vicentejljgmc08,0.9087443
6857,conf/adl/geffneraasl98,reference/db/larsgaard09,0.28189546
6858,journals/jsyml/hardinv01,conf/lics/hardin05,0.27104548
6859,journals/tcom/bohagenoor08,conf/pimrc/bohagenoo06,0.9991127
6860,conf/pimrc/sumfwblnkshk08,journals/ieicet/shojiho05,0.8223748
6861,journals/iandc/lv06,conf/wisa/panhl09,0.67332274
6862,journals/iandc/goldinsas04,conf/er/goldinst00,0.78081334
6863,conf/mata/braunmgsr04,journals/ife/bauerbrsbfmsmz07,0.18895206
6864,journals/appml/srivastavao07,journals/cma/orhandr10,0.96371794
6865,conf/mascots/xies08,conf/fates/xien03,0.44503587
6866,conf/icmens/phonglzpaej05,conf/icmens/phonglrmzcnpj04,0.9367662
6867,conf/iwrt/mitrokotsart08,conf/acisp/riebackct05,0.9985505
6868,conf/gecco/vossfbi10,conf/gecco/bringmannf10,0.997409
6869,journals/jis/pinto08,journals/jis/pintos07,0.6961895
6870,conf/vldb/dragutym06,journals/pvldb/dragutfsym09,0.95448226
6871,conf/ifip5-12/kotsiopoulosejkbbpr02,conf/serp/kajko-mattssonccdilrew06,0.4373639
6872,journals/comcom/wonglpl06,conf/wd/luonglyk10,0.2027739
6873,journals/corr/math-gr-0404076,journals/jis/gilchrist08,0.18579946
6874,conf/ncm/yoonpcpyy09,conf/ncm/yooncsyy09,0.97435623
6875,conf/semweb/fokouekmss06,conf/semweb/duanfs10,0.9738212
6876,conf/nossdav/blairccdgs93,conf/ac/shepherd83,0.25527117
6877,conf/mfcs/luttik03,journals/jlp/baetenl06,0.6070304
6878,conf/iwnas/liuzhhhx08,conf/miccai/frohbbpm06,0.37611473
6879,conf/icinco/stoicard08,conf/cimca/ionescussb05,0.7466939
6880,conf/vlsi/badelhlb06,conf/iscas/brauerhbl06,0.99998546
6881,conf/ecai/imbert98,conf/ieaaie/troncosoia08,0.5332432
6882,conf/dexa/denneheuvelkbgr91,conf/jelia/kwastd92,0.9694467
6883,journals/sac/baroness02,conf/sp/rajunashbfl86,0.2027739
6884,conf/aict/obrejasbcl09,conf/icns/borcocilo09,0.9997868
6885,conf/itee/glotzel007,conf/ki/glochnergmr94,0.6893484
6886,journals/ivc/sun03,conf/dicta/seowss05,0.9537926
6887,conf/icde/amer-yahiahy09,journals/jdi/yuy10,0.24509616
6888,conf/iceccs/balpbht08,conf/otm/haikbq05,0.86916953
6889,conf/hci/shigenobufy07,conf/interact/nakagawaoy97,0.2986552
6890,conf/iscsct/zhangzsm08,conf/alt/carageazbph05,0.3651569
6891,journals/oopsm/hilljrbcd95,conf/oopsla/hillgstw03,0.46387237
6892,conf/nlucs/mazierojp10,journals/gc/dohmen01,0.26246065
6893,journals/ejc/chartrandghss93,journals/arscom/chartrandkms97,0.9922779
6894,conf/ifip5-7/beauchenehs93,conf/iceis/arbaouihotv03,0.9092471
6895,conf/atal/gattilmol10,conf/mabs/gattil09,0.9515483
6896,conf/icws/suveefcvjv05,journals/software/verheeckevj06,0.91903716
6897,conf/dawak/gonglz06,conf/pkdd/gongzl07,0.9999159
6898,conf/jit/altunaclps04,conf/sdb/altuna08,0.89776325
6899,journals/ndjfl/mccarty02,journals/ndjfl/mccarty91a,0.9990561
6900,conf/eccb/demirgy05,journals/pr/tosunksg09,0.58082813
6901,conf/ah/psarrasj06,conf/iceis/mouzakitisslp08,0.3517457
6902,conf/dexaw/sanchez-cidm07,conf/trustbus/manam07,0.2208784
6903,conf/cikm/liujk06,conf/sigir/jindall06,0.5082743
6904,conf/dasfaa/leeyh07,conf/iticse/hwang07,0.965353
6905,journals/entcs/kupkekv03,journals/kais/schmidthmpkdk10,0.1832758
6906,conf/pdcat/kawakamisn08,conf/euc/shigemotokn08,0.9999423
6907,conf/ciit/tranmanhfl02,conf/date/syedlf10,0.4751996
6908,journals/ijbc/zaninbb10,journals/ijbc/boccalettihl07,0.41210717
6909,journals/bmcbi/huangwczldmiajs06,journals/bioinformatics/liudymhmrwdljkk03,0.8639076
6910,journals/twc/zhangl04a,conf/icc/zhang09,0.44424024
6911,conf/spdp/chent90,journals/tcad/chent96,0.9990037
6912,journals/jmiv/passatcmb10,conf/miccai/chakravartysgbc05,0.2774347
6913,journals/jsa/zhangs05,journals/tecs/zhangtdvki06,0.33420828
6914,journals/ijmi/banslerh10,journals/itp/banslerh04,0.9713073
6915,conf/icmlc/tanglwl10,conf/sigmod/liuj09,0.3333056
6916,conf/aaai/liuxzp06,conf/iwec/zhangyp05,0.7165535
6917,conf/mue/gaokrcm09,conf/sose/gaowcm06,0.92143136
6918,conf/services/ngankk10,conf/icdm/rajaramant03,0.9011523
6919,conf/icmcs/zhucz04,conf/kdd/zhuwkl09,0.2723154
6920,journals/ipl/punnenn94,journals/siamdm/kabadiydn08,0.42061737
6921,journals/dam/punnenn94,journals/siamdm/kabadiydn08,0.38084838
6922,journals/dm/marcotebp04,journals/dm/balbuenacff97a,0.66340804
6923,conf/kyotodl/leski00,conf/cikm/gelernterl08,0.21168461
6924,journals/jcm/xiazt10,conf/date/kandemirkz03,0.18173127
6925,conf/aldt/keijzerbkz09,conf/sagt/keijzerst10,0.8159103
6926,journals/tkde/tanoa00,journals/gis/abelkd94,0.81817704
6927,conf/focs/paullu68,journals/acta/ostrandpw81,0.9698668
6928,conf/icmcs/zhangxhg05,journals/cviu/liuhjxyg09,0.9742823
6929,conf/ipps/gomezggld07,conf/icpads/requenavgrd08,0.99441874
6930,conf/edoc/pignatonvab04,conf/noms/villagravbp02,0.9942821
6931,conf/icdar/connellj99,journals/dtj/bowhillbbbbcdefgjkllmmpssst95,0.28800312
6932,conf/webnet/koutoumanosprs96,journals/ijlt/sgouropoulouk05,0.9170208
6933,journals/ndjfl/janossyke96,conf/birthday/kuruczwz05,0.67170894
6934,conf/cp/zanarinip07,conf/cpaior/zanarinimp06,0.9969734
6935,conf/dexaw/wimmerb01,conf/gi/sonntagw02,0.97609556
6936,conf/hci/pattersonam93,conf/hci/pattersond97,0.9313094
6937,journals/ipl/asai83,journals/cacm/asai80,0.99936014
6938,conf/ieaaie/minatosii04,journals/ar/minatosili06,0.99979585
6939,conf/ijcnn/aussemmm00,conf/esann/bellalba08,0.31670487
6940,conf/isw/chapmandr01,conf/wetice/rennhardp03,0.93981314
6941,conf/iconip/kalyanidt04,conf/compimage/geethatk10,0.82062465
6942,conf/iceccs/donzellib04,conf/acmace/shimizunkn04,0.3236117
6943,conf/fskd/molszz09,conf/w2gis/fanglxtwzp08,0.32781264
6944,conf/ntms/papazogloukp08,conf/kesamsta/papazogloukp08,0.9988679
6945,conf/wosp/caporusciomi05,conf/wosp/cortellessagm08,0.87843066
6946,journals/tpds/camf99,conf/cata/cam98,0.27643758
6947,conf/iesa/wanghhw09,conf/esws/wangxzy07,0.5746427
6948,conf/caepia/bregonsrajm05,conf/caepia/alonso-gonzalezmps09,0.7843629
6949,conf/ecal/gogdh07,conf/cec/lungd07,0.62766397
6950,conf/sbia/johanncrk00,conf/vlsi/hentschkejr03,0.8026169
6951,journals/jat/damanikk09,journals/tcs/allouchebcd03,0.7378238
6952,conf/jcdl/dippocgh02,journals/cacm/dippo03,0.95735544
6953,conf/miccai/bogunovicl06,conf/scia/bogunovicl05,0.99973
6954,journals/nca/szczurowskaks09,series/asc/wisniewskikss08,0.9904625
6955,journals/jbi/novaklgk09,conf/pkdd/garrigakl06,0.73032635
6956,conf/sede/perrizowpl09,conf/cata/pererap06,0.7986317
6957,journals/ibmrd/hirschkmss86,journals/jucs/burkhardm05,0.8581477
6958,journals/or/liuzwc02,journals/infsof/caowlzl06,0.8822594
6959,conf/icadl/vallemlpt02,conf/uic/lopezmm06,0.87390727
6960,journals/tip/aghajank93,conf/vrcai/zhangbj06,0.27643758
6961,conf/fskd/zongymzg10,conf/glvlsi/yupl07,0.29183674
6962,conf/iesa/gunendranycb07,conf/ispe/cutting-decelleybmp06,0.99409306
6963,conf/cbms/zhangc06,reference/gis/jagadishoz08,0.77867377
6964,conf/csreasam/sharmaaj09,journals/computer/jaina03,0.83820045
6965,conf/ccgrid/noordendeokl08,journals/fgcs/olabarriagam10,0.51246226
6966,conf/ncm/getw09,conf/iccnmc/gecw05,0.9906917
6967,conf/isvd/katooii06,conf/isvd/katoii07,0.9993422
6968,conf/ccgrid/tongcz09,conf/waim/caozz02,0.9922754
6969,journals/ijwis/eyadatf07,journals/tit/tewfiklw91,0.2604616
6970,journals/cj/danicicfhhhl05,journals/corr/abs-1007-3878,0.99885184
6971,conf/vcip/yinlj03,journals/cii/yinj04,0.9970353
6972,conf/icpr/baisnkhf08,conf/pakdd/sunsss09,0.31597295
6973,journals/ton/sharmam08,conf/infocom/leems04,0.24795428
6974,conf/iscas/satotf07,conf/siggraph/allen09a,0.19842462
6975,journals/scp/engelenwy04,conf/ics/shoue08,0.43036646
6976,conf/iscas/lit04,conf/iscas/schellt07,0.95475566
6977,conf/mm/wangch00,conf/icip/wangch01,0.67507184
6978,conf/nolisp/chetouanihgz05,journals/speech/chetouanifhgzp09,0.9996014
6979,conf/escience/ranjanchkb07,conf/qsic/chank07,0.996684
6980,conf/new2an/jayaramanzd09,conf/ntms/jayaramanzd08,0.998919
6981,conf/interact/maitland07,conf/ozchi/sieklm09,0.97818667
6982,conf/icip/wangb97a,conf/icira/wanglbb08,0.7379411
6983,conf/networking/carracb07,conf/p2p/duminucob08,0.36623186
6984,conf/ijcci/ordonezdam09,conf/ideal/ordonezdmv09,0.9998971
6985,conf/icpp/mcdowell88,conf/isese/williamsmnfw03,0.2657199
6986,conf/acpc/glendinning99,conf/parle/pritchardacghn87,0.8959473
6987,conf/dbpl/mullene93,journals/jors/chuslsn10,0.38665047
6988,journals/bioinformatics/imielinskibhr05,conf/cnsr/garcia-alfarobk08,0.3384219
6989,conf/cases/baleanifmspp03,conf/ches/bajardilt04,0.24509616
6990,journals/ets/jensensrwb02,journals/ieeemm/shu03,0.15877117
6991,conf/soda/hatamim10,journals/jct/farzadmr05,0.20445259
6992,journals/corr/abs-1004-4529,journals/sigpro/plumbleyabd06,0.5568945
6993,conf/hsc/hamiltonsmco09,journals/simulation/hamilton08,0.8952468
6994,conf/accv/watanabeinys06,conf/icpr/watanabeihy08,0.99343234
6995,journals/corr/abs-1004-0772,journals/jmm/vingarzanwm07,0.5398276
6996,journals/amc/el-misierya06,conf/dac/bashfordl99,0.3111592
6997,conf/stacs/duttinghw10,reference/algo/henzinger08,0.21624614
6998,conf/asiacrypt/herrmannm09,conf/crypto/heneckamm10,0.8376558
6999,journals/jsc/omanap05,conf/ants/pohsts96,0.80962497
7000,journals/mj/jabermpd09,conf/iolts/monteiropjd07,0.9999895
7001,conf/captech/zaimay98,journals/cgf/dobashisy10,0.9554048
7002,journals/apal/dixoz01,journals/logcom/galindorc08,0.31674632
7003,journals/corr/abs-0709-0170,journals/insk/spillnerw93,0.28741834
7004,conf/wons/bottazzicm05,conf/wimob/talebfbnc09,0.70623404
7005,journals/tip/sandbergkc10,conf/3dpvt/kangcs02,0.9790619
7006,conf/mascots/xies08,conf/ccgrid/abdurrabx10,0.40274957
7007,journals/jcc/casecdglmosww05,journals/jcc/yorkbdpa94,0.34236288
7008,journals/dsp/sonmezhw00,journals/speech/neumeyerfdw00,0.6621052
7009,conf/ipmu/hudsonc86,conf/iasse/cohenh03,0.99970615
7010,journals/pc/weicker91,journals/cacm/weicker84,0.9991006
7011,journals/tip/fang97,conf/iwnas/liucbxf08,0.44064835
7012,journals/algorithmica/lamy01,journals/fss/abellan06,0.19842462
7013,conf/ipccc/xieqn06,conf/hipc/xiem08,0.28011322
7014,journals/trob/xus08,journals/jsac/xuta04,0.25209606
7015,conf/atal/parunakbb10,conf/atal/parunakbmsb07,0.91582286
7016,journals/corr/abs-1007-2216,conf/icalp/vassilevskawy06,0.23035483
7017,conf/pdcn/lifr05,journals/compsec/fisher03,0.1777327
7018,journals/bmcbi/drabkinhhb05,journals/bmcbi/arighilnbdbsw09,0.8939086
7019,journals/mms/roureb00,conf/ohs/blackburnr00,0.998919
7020,conf/dicta/zhangh08,conf/alt/carageazbph05,0.3607408
7021,journals/ipl/emeraldst99,conf/compimage/annaduraidkt10,0.5220531
7022,journals/it/nothhgh04,journals/ki/horndaschghn05,0.99900335
7023,series/sci/oliehoekv10,conf/bnaic/oliehoekvj05,0.8300668
7024,conf/icce/kanevtob07,conf/rcis/gacituascdppp09,0.6342376
7025,conf/icdcsw/mittonflt05,conf/networking/chenf06,0.95413965
7026,journals/tcs/robinson94,conf/mfps/hylandrr89,0.28189546
7027,conf/caivd/sudhirlj98,journals/jpdc/hinklesjp87,0.28355628
7028,conf/ecai/tortat08,conf/ki/torassot03,0.9990812
7029,conf/siggraph/cassinellii09,conf/fgit/xuzawl10,0.22558135
7030,conf/pdc/ertnerkm10,journals/mcs/markidislr10,0.27051216
7031,journals/cgf/zhangchm09,journals/tog/chengzmhh10,0.9461886
7032,conf/icassp/mandicvjja08,journals/vlsisp/jelfsjvm10,0.9994088
7033,conf/dawak/galvaoh07,conf/his/hruschkasg07,0.9998314
7034,conf/icmcs/atienzalcdmfl04,conf/arcs/vanthournoutdb04,0.5993296
7035,conf/nicso/dumitrescus10,conf/gecco/iclanzand08a,0.3849854
7036,journals/imds/mullers07,conf/ijcai/schaefferbbk0lls05,0.18993759
7037,journals/combinatorics/murphyv02,journals/combinatorics/vatter02,0.99827254
7038,journals/ijcpol/siqueiramb04,conf/eatis/baruquebm07,0.28741834
7039,conf/sdm/jiangcmcbhrpmtwg03,conf/isbi/jiangw02,0.526765
7040,journals/ercim/clatzkbwda07,conf/miccai/relancsrdra10,0.38218123
7041,journals/talg/gabowbf07,conf/focs/amirf91,0.2657199
7042,journals/rig/mailleef09,conf/ro-man/bennewitzfjb07,0.20614159
7043,journals/ijisec/quinnlow09,conf/apsec/bisballwgwro97,0.33356217
7044,conf/bmas/doboliv00,conf/euromicro/eleskpdp98,0.6382155
7045,conf/iccsa/kulikovs04,conf/iccs/kulikovs05,0.9998915
7046,journals/scp/daic06,conf/sera/talibkao10,0.35271516
7047,conf/indiase/christodorescujk08,conf/sac/krugeltk02,0.32046494
7048,journals/fuin/kurkam02,journals/fuin/delvennekb06,0.8767773
7049,journals/informs/vriesv03,conf/ipco/bertsimastv95,0.24011251
7050,conf/apsec/portm99,journals/jsyml/hurkensmmmw98,0.79080755
7051,conf/fgcs/sakaneosf88,journals/ngc/ohkiss92,0.9997958
7052,journals/tcad/al-yamanidcgg07,conf/iccad/chmelar04,0.959727
7053,conf/icip/komatsus01,conf/icip/komatsus04,0.99882746
7054,conf/mkwi/beringereksw08,journals/cacm/beringer04,0.2604616
7055,conf/compsac/chanccy04,journals/infsof/chanct97,0.90800864
7056,conf/icde/taokclp04,conf/globecom/gaocl06,0.23519863
7057,conf/apccas/yapr02,conf/jcis/yawrttks02,0.66014385
7058,conf/icip/kourogikhm99,journals/jvca/hoshinoys01,0.67805743
7059,conf/icann/fuertes-martinezpdrbv07,journals/eswa/diazdvf08,0.9984594
7060,conf/fimh/frindelrscz09,conf/isbi/frindelsgczr08,0.99700314
7061,journals/corr/abs-0907-1080,journals/taslp/0002h10,0.5097303
7062,journals/concurrency/lupudsshstks08,journals/informs/chandrurs92,0.26238278
7063,journals/ieicet/leecckk08,journals/ieicet/leeljlchkk07,0.9861608
7064,journals/jaihc/salemlr10,conf/interact/salemp07,0.47238606
7065,journals/nc/schoemane10,conf/seal/schoemane06,0.99862206
7066,journals/jei/kamalakannanghssh10,conf/ijcai/bulitkolgl03,0.2440007
7067,conf/fskd/zhanglow07,conf/pakdd/zhanglo07,0.99940354
7068,conf/issre/aranhabl06,journals/ijoe/garciaddd10,0.3304094
7069,journals/jcc/xionglyz10,conf/flairs/bansalsg10,0.15518199
7070,conf/isss/jerrayapnw01,conf/fpga/vissersvkbmc10,0.51377696
7071,journals/tmi/matejk06,conf/asc/ivanescuvsi00,0.2501492
7072,journals/informs/mccollumspmlpgqb10,conf/ppsn/corrmmm06,0.9458159
7073,conf/icarcv/wangwz08,conf/ispan/wangzgk09,0.66677344
7074,conf/micro/janssenc95,conf/eurossc/lagewegjd06,0.89052296
7075,conf/icip/iocchib05,journals/ijcv/kanadebf93,0.8017541
7076,conf/cocoa/dingx09,conf/ieeescc/tiancdzl07,0.25209606
7077,journals/corr/abs-1008-4420,journals/corr/abs-cs-0508006,0.65162027
7078,conf/gi/martinisk10,conf/gil/kunischfmsb09,0.99304026
7079,conf/graphicsinterface/lik03,conf/conext/lim06,0.8690992
7080,journals/tcs/ginsburgt89,journals/ipl/xiangut00,0.8202663
7081,conf/icmcs/velipasalarscws06,conf/ijit/singhskss04,0.56382877
7082,conf/nbis/lopesb07,conf/owled/fernandesla07,0.31515393
7083,conf/miccai/ramirezimp04,conf/caip/radevam95,0.43490893
7084,conf/wisa/chipl03,conf/acisp/chipjl01,0.9982961
7085,journals/dm/evako95,journals/corr/abs-cs-0511064,0.9997398
7086,conf/idc/stanescubmis08,conf/cisis/udristoiui10,0.25527117
7087,journals/tvlsi/mandalcg99,conf/vlsid/mohanc94,0.5745602
7088,conf/ersa/suardimag09,conf/ersa/suardimag08,0.9997726
7089,conf/sigmod/amer-yahiagsy08,journals/jdi/yuy10,0.24509616
7090,conf/icnc/xuqlw10,journals/tmc/litwd06,0.32499486
7091,journals/jct/oxleyvw96,journals/dm/oxleyw92,0.89430916
7092,conf/oopsla/ingalls86,conf/aaai/borningi82,0.99430853
7093,conf/esann/xunh04,conf/dagstuhl/gorgpqx06,0.21168461
7094,conf/gfkl/strittts06,conf/gi/paulheimdtpz09,0.3414433
7095,journals/ijisec/naliam06,reference/crypt/adams05f,0.2604616
7096,journals/ieeesp/adams05,reference/crypt/adams05h,0.1777327
7097,conf/ifip5-7/makimma99,conf/recomb/tanerinsg04,0.38218483
7098,conf/icdar/bloombergpm01,conf/www/guolkmtwf09,0.34823847
7099,journals/ws/ankolekarktv08,conf/semweb/ankolenkarbhlmmnppsz01,0.84543514
7100,journals/mr/chep09,journals/mr/chongcpntl06,0.98723644
7101,conf/fodo/rabint89,conf/nsdi/karloftw08,0.54535013
7102,journals/csda/brodap07,journals/csda/brodacp07,0.9952489
7103,conf/ictai/hess96,journals/envsoft/doicus005,0.24509616
7104,journals/iwc/andersonnmfdv96,conf/cscw/jacksonamm00,0.9545688
7105,conf/icetet/prasadnk09,conf/ic3/mondalnccn10,0.71717334
7106,conf/medes/cataldiscsc09,conf/isorc/tsangcb04,0.3218642
7107,journals/inffus/bengiommm02,conf/avbpa/messerksmmbcscvspkkpktadm03,0.92700064
7108,books/idea/rossi2001/yoob01,journals/cacm/balasubramanianmy95,0.98583424
7109,conf/hicss/morrisono98,conf/icmcs/boutellclb06,0.20719388
7110,journals/jgtools/sadeghicj09,conf/aied/moreno07,0.17380343
7111,conf/sss/dasguptagt06,conf/sss/dasguptagx07,0.9810726
7112,journals/urban/billenz03,conf/iccsa/tet-khuanaz07,0.8004635
7113,journals/ijcia/lamp09,journals/tsmc/laml04,0.6176908
7114,conf/europar/freilingmm07,conf/gi/benensongk04,0.3254945
7115,conf/acm/khailanya85a,conf/acm/khailanyg85,0.99198914
7116,conf/chi/vaananen-vainio-mattilawos10,conf/chi/vaananen-vainio-mattilaw09,0.9989297
7117,conf/irma/doswellr00,journals/corr/cs-cl-0410057,0.33350125
7118,conf/pics/wang00,journals/jirs/wangmss08,0.8157156
7119,journals/icom/geisslerhk04,conf/colcom/sommerkampskrf09,0.41979128
7120,conf/vlsid/daneshtalabpnram07,conf/date/lotfi-kamrandln08,0.9446466
7121,conf/icpr/liusch04,journals/cn/frinckeh00,0.2604616
7122,conf/indiase/singhc09,conf/itng/oskoueic10,0.31778938
7123,conf/afips/swanblo77,conf/compcon/ousterhoutnps82,0.54338145
7124,conf/gi/muthn89,conf/bncod/neumannhm06,0.19842462
7125,conf/icmla/deegallab06,conf/ilp/rodriguezab00,0.8592637
7126,conf/gi/muthn89,conf/sigir/creceliuskmnpsw08,0.2208784
7127,conf/egov/ferroccl10,conf/egov/ferroccl10a,0.9997559
7128,conf/itng/elangovanll07,journals/jss/banavarbgss04,0.43412957
7129,journals/tcs/malvestutomm06,journals/tcs/mezzini10,0.96685207
7130,journals/dc/elkinz06,conf/avss/luzf07,0.83658665
7131,journals/csda/sartorist05,conf/tacas/jeannetjrz05,0.3730017
7132,conf/dasfaa/qianfwz06,journals/jcst/fengqwz07,0.9998066
7133,conf/ieeemsp/roachmx02,conf/iwvf/martin-granelrm01,0.99292
7134,conf/mobisec/elshakankirycz10,conf/ausai/yanghzx03,0.50664705
7135,journals/tit/hamadahmy00,journals/dcc/hellesethkm01,0.9912711
7136,conf/vtc/pngpfc06,conf/vtc/pengpc06,0.9996587
7137,conf/webi/teppanf09,conf/persuasive/felfernigglmmt08,0.7318389
7138,conf/atal/brebanv02,journals/ci/vassilevabh02,0.99955046
7139,journals/tpds/theystbsj00,conf/isda/yangzzt06,0.6244811
7140,conf/wob/alvescds02,conf/pdcs/caceresn05,0.45175946
7141,conf/sara/holtegt05,conf/aaai/larsenbrh10,0.7426276
7142,journals/tcs/hofmannrp99,journals/ki/bachfischerbhww07,0.15518199
7143,journals/ida/moodysvrg02,journals/informs/baiprs08,0.81849796
7144,journals/ijwis/iraniw09,conf/iri/latifwt07,0.21624614
7145,conf/alp/kings92,conf/wlp/soperp94,0.97270316
7146,conf/hicss/sorensenk02,conf/ecis/picak03,0.97519517
7147,journals/jcp/xiaocd10,conf/icycs/zenggcd08,0.9888207
7148,journals/comcom/puzmanova03b,journals/dsonline/puzmanova07,0.43053094
7149,journals/comcom/puzmanova02,journals/dsonline/puzmanova07,0.48713186
7150,journals/integration/burbidget07,conf/date/burbidgetr03,0.99921477
7151,journals/constraints/zanarinip09,conf/miccai/khoshniatss03,0.6021172
7152,conf/cec/peraltags09,conf/iwann/isasimm97,0.5177498
7153,conf/nn/graham03,journals/neco/grahamw99,0.6060761
7154,conf/ercimdl/clausenkmr04,conf/ecir/demuthrme06,0.88125795
7155,conf/uai/darwichecc05,conf/uai/choid08,0.9974327
7156,conf/soda/gopalanjkk07,conf/stoc/thathachar98,0.3056204
7157,conf/epia/caldasc99,conf/maamaw/caldasc92,0.99919975
7158,conf/mascots/capradfi99,journals/cgf/robinsonswhl97,0.33407784
7159,conf/iccad/evmorfopoulosks04,journals/tcad/evmorfopoulossa02,0.99609476
7160,journals/cn/zhengm03,conf/lcn/ratnamgz06,0.72405833
7161,conf/sigir/lait98,conf/sigir/mcdonaldtl01,0.998931
7162,journals/robotica/amarasinghemg10,conf/icra/yumg08,0.82907027
7163,conf/emnlp/liussh04,conf/ssiri/zhangla10,0.32718238
7164,journals/twc/souhlpj07,journals/twc/hunglps06,0.9998586
7165,conf/ma/gazitbh00,conf/ideal/limwl03,0.304888
7166,journals/jat/geronimol06,journals/corr/abs-0707-3531,0.23519863
7167,conf/ieeecit/wuytzw10,conf/icec/tsinasd94,0.28741834
7168,conf/cec/abdullahtmm10,conf/ppsn/corrmmm06,0.9480705
7169,conf/micro/connorsh99,conf/micro/wumcrcwlb05,0.44122916
7170,conf/dna/phang04,journals/ijbra/phantms10,0.28969938
7171,conf/lics/hofmanns94,conf/gi/hofmannb05,0.1777327
7172,conf/globecom/blackjamz09,conf/pimrc/azarianlga10,0.31014022
7173,conf/cis/papapanagiotoukmg05,conf/secrypt/kellinisp07,0.9979207
7174,conf/isbi/wilamowskash09,conf/www/kawamaeh10,0.24509616
7175,conf/miccai/zambalhb06,conf/miccai/zambalbh08,0.99858266
7176,journals/ett/buck02,journals/sigpro/buckhp06,0.99684054
7177,journals/bmcbi/guharoyc10,journals/bioinformatics/guharoyc07,0.99996567
7178,conf/ppsn/arco-calderonvc04,conf/cec/luqueqvi09,0.82419384
7179,journals/concurrency/martinomrtv07,conf/wetice/marcarellimv09,0.81900334
7180,conf/alenex/phanss02,conf/biocomp/phangts08,0.574623
7181,journals/jcb/wanlfw03,journals/candc/wanw00,0.9961259
7182,journals/sigplan/clark00a,journals/tcad/tafertshoferga00,0.18737066
7183,conf/parco/buihcktg07,conf/icppw/hernandezncbk09,0.99806786
7184,conf/se/gehrkehsnsn07,conf/icinco/khalguihmh08,0.23519863
7185,journals/cacm/jainhp00,journals/dtj/bowhillbbbbcdefgjkllmmpssst95,0.28189546
7186,conf/globecom/boukercher07,conf/globecom/boukerchers08,0.9992755
7187,conf/ifip5-7/trienekenst93,journals/cii/hvolbyt10,0.75283235
7188,journals/ieicet/utsugiosamkskak08,journals/ieicet/sagara08,0.8327775
7189,conf/imr/plazasp98,journals/mcs/padronsp07,0.99996036
7190,conf/gcb/kohlers01,journals/nar/winnenburgburkh06,0.7671534
7191,conf/cikm/goralwallato95,conf/tools/ozsugs97,0.9955527
7192,journals/twc/wynestm09,conf/vtc/wyneckatm06,0.99323696
7193,conf/sofsem/fich05,conf/icdcn/attiyaef06,0.6985668
7194,journals/siamdm/vince07,journals/jvcir/vince06,0.9996742
7195,journals/mansci/pinkersv03,journals/eor/pinkersv10,0.9997572
7196,conf/icip/lit08,conf/vcip/tourapisslaa00,0.6348352
7197,journals/cma/yangw10,journals/amc/zhangw07,0.98027533
7198,conf/iccs/grabskags06,journals/eceasst/grabskasl08,0.8889588
7199,conf/micai/mejia-guevarak07,conf/micai/kurig04,0.22558135
7200,journals/ijsnet/duzngc07,conf/globecom/duxgc06,0.9962983
7201,conf/padl/guzmanchsr08,conf/iclp/guzmanch09,0.9996508
7202,conf/icpr/panmshn10,journals/jsac/sunmz06,0.56471217
7203,conf/gi/schmidts09,conf/se/0002h10,0.944016
7204,conf/iwcmc/moraessg06,conf/mobihoc/wangsg08,0.95728606
7205,journals/amc/najafis08,journals/amc/najafis06,0.9995445
7206,conf/csse/bolxj08,conf/egov/tauberr09,0.29300523
